"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0337303678718246,0.0351757094384803,NA,NA,9487,132,0,0,0,0,0,0,0.0337303678718246,0.0351757094384803,NA,NA,47026208,0.0695859527422502,0.0654317771123307,NA,NA,13839,149,0.0457277197677113,0.0510355134058497,91107,0,0,0,0.048873852885073,0.0529339172843586,0,0
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0337303678718246,0.0351757094384803,NA,NA,9487,132,0,0,0,0,0,0,0.0337303678718246,0.0351757094384803,NA,NA,47026208,0.0695859527422502,0.0654317771123307,NA,NA,13839,149,0.0457277197677113,0.0510355134058497,91107,0,0,0,0.048873852885073,0.0529339172843586,0,0
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0337303678718246,0.0351757094384803,NA,NA,9487,132,0,0,0,0,0,0,0.0337303678718246,0.0351757094384803,NA,NA,47026208,0.0695859527422502,0.0654317771123307,NA,NA,13839,149,0.0457277197677113,0.0510355134058497,91107,0,0,0,0.048873852885073,0.0529339172843586,0,0
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,0,8414240,0.0337303678718246,0.0351757094384803,NA,NA,9487,132,0,0,0,0,0,0,0.0337303678718246,0.0351757094384803,NA,NA,47026208,0.0695859527422502,0.0654317771123307,NA,NA,13839,149,0.0457277197677113,0.0510355134058497,91107,0,0,0,0.048873852885073,0.0529339172843586,0,0
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0337303678718246,0.0351757094384803,NA,NA,9487,132,0,0,0,0,0,0,0.0337303678718246,0.0351757094384803,NA,NA,47026208,0.0695859527422502,0.0654317771123307,NA,NA,13839,149,0.0457277197677113,0.0510355134058497,91107,0,0,0,0.048873852885073,0.0529339172843586,0,0
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0337303678718246,0.0351757094384803,NA,NA,9487,132,0,0,0,0,0,0,0.0337303678718246,0.0351757094384803,NA,NA,47026208,0.0695859527422502,0.0654317771123307,NA,NA,13839,149,0.0457277197677113,0.0510355134058497,91107,0,0,0,0.048873852885073,0.0529339172843586,0,0
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0337303678718246,0.0351757094384803,NA,NA,9487,132,0,0,0,0,0,0,0.0337303678718246,0.0351757094384803,NA,NA,47026208,0.0695859527422502,0.0654317771123307,NA,NA,13839,149,0.0457277197677113,0.0510355134058497,91107,0,0,0,0.048873852885073,0.0529339172843586,0,0
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0337303678718246,0.0351757094384803,NA,NA,9487,132,0,0,0,0,0,0,0.0337303678718246,0.0351757094384803,NA,NA,47026208,0.0695859527422502,0.0654317771123307,NA,NA,13839,149,0.0457277197677113,0.0510355134058497,91107,0,0,0,0.048873852885073,0.0529339172843586,0,0
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.0416,0.0448076923076923,NA,NA,1875,26,0,0,0,0,0,0,0.0416,0.0448076923076923,NA,NA,47026208,0.0695859527422502,0.0654317771123307,NA,NA,13839,149,0.0457277197677113,0.0510355134058497,91107,0,0,0,0.048873852885073,0.0529339172843586,0,0
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.0416,0.0448076923076923,NA,NA,1875,26,0,0,0,0,0,0,0.0416,0.0448076923076923,NA,NA,47026208,0.0695859527422502,0.0654317771123307,NA,NA,13839,149,0.0457277197677113,0.0510355134058497,91107,0,0,0,0.048873852885073,0.0529339172843586,0,0
