"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0302049622437972,0.0369585020242915,NA,NA,3708,52,0,0,0,0,0,0,0.0302049622437972,0.0369585020242915,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0302049622437972,0.0369585020242915,NA,NA,3708,52,0,0,0,0,0,0,0.0302049622437972,0.0369585020242915,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0302049622437972,0.0369585020242915,NA,NA,3708,52,0,0,0,0,0,0,0.0302049622437972,0.0369585020242915,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0302049622437972,0.0369585020242915,NA,NA,3708,52,0,0,0,0,0,0,0.0302049622437972,0.0369585020242915,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0302049622437972,0.0369585020242915,NA,NA,3708,52,0,0,0,0,0,0,0.0302049622437972,0.0369585020242915,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0302049622437972,0.0369585020242915,NA,NA,3708,52,0,0,0,0,0,0,0.0302049622437972,0.0369585020242915,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,0,8414240,0.0302049622437972,0.0369585020242915,NA,NA,3708,52,0,0,0,0,0,0,0.0302049622437972,0.0369585020242915,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0302049622437972,0.0369585020242915,NA,NA,3708,52,0,0,0,0,0,0,0.0302049622437972,0.0369585020242915,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.0333333333333333,0.0406666666666667,NA,NA,840,10,0,0,0,0,0,0,0.0333333333333333,0.0406666666666667,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.0333333333333333,0.0406666666666667,NA,NA,840,10,0,0,0,0,0,0,0.0333333333333333,0.0406666666666667,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.0333333333333333,0.0406666666666667,NA,NA,840,10,0,0,0,0,0,0,0.0333333333333333,0.0406666666666667,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"12","ES","ESAS","ESO",1022800,0.0257142857142857,0.0219393939393939,NA,NA,1050,15,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"13","ES","ESCB","ESS",581078,0.0478260869565217,0.0433333333333333,NA,NA,460,5,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,0,2399548,0.0147401086113266,0.0303896103896104,NA,NA,1289,22,0,0,0,0,0,0,0.0147401086113266,0.0303896103896104,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"16","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,0,2399548,0.0147401086113266,0.0303896103896104,NA,NA,1289,22,0,0,0,0,0,0,0.0147401086113266,0.0303896103896104,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,0,2399548,0.0147401086113266,0.0303896103896104,NA,NA,1289,22,0,0,0,0,0,0,0.0147401086113266,0.0303896103896104,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,0,2399548,0.0147401086113266,0.0303896103896104,NA,NA,1289,22,0,0,0,0,0,0,0.0147401086113266,0.0303896103896104,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"19","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,0,2399548,0.0147401086113266,0.0303896103896104,NA,NA,1289,22,0,0,0,0,0,0,0.0147401086113266,0.0303896103896104,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"20","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,0,2399548,0.0147401086113266,0.0303896103896104,NA,NA,1289,22,0,0,0,0,0,0,0.0147401086113266,0.0303896103896104,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"21","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,0,2399548,0.0147401086113266,0.0303896103896104,NA,NA,1289,22,0,0,0,0,0,0,0.0147401086113266,0.0303896103896104,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"22","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,0,2399548,0.0147401086113266,0.0303896103896104,NA,NA,1289,22,0,0,0,0,0,0,0.0147401086113266,0.0303896103896104,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"23","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,0,2399548,0.0147401086113266,0.0303896103896104,NA,NA,1289,22,0,0,0,0,0,0,0.0147401086113266,0.0303896103896104,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"24","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,0,2032863,0.0838454784899034,0.0871224489795918,NA,NA,2278,35,0,0,0,0,0,0,0.0838454784899034,0.0871224489795918,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"25","ES","ESCM","ESTO",694844,NA,NA,NA,NA,0,0,2032863,0.0838454784899034,0.0871224489795918,NA,NA,2278,35,0,0,0,0,0,0,0.0838454784899034,0.0871224489795918,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"26","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,0,2032863,0.0838454784899034,0.0871224489795918,NA,NA,2278,35,0,0,0,0,0,0,0.0838454784899034,0.0871224489795918,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,0,2032863,0.0838454784899034,0.0871224489795918,NA,NA,2278,35,0,0,0,0,0,0,0.0838454784899034,0.0871224489795918,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"28","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,0,2032863,0.0838454784899034,0.0871224489795918,NA,NA,2278,35,0,0,0,0,0,0,0.0838454784899034,0.0871224489795918,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"29","ES","ESCN","ESTF",1032983,NA,NA,NA,NA,0,0,2153389,0.0136239782016349,0.00974358974358974,NA,NA,367,6,0,0,0,0,0,0,0.0136239782016349,0.00974358974358974,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"30","ES","ESCN","ESGC",1120406,NA,NA,NA,NA,0,0,2153389,0.0136239782016349,0.00974358974358974,NA,NA,367,6,0,0,0,0,0,0,0.0136239782016349,0.00974358974358974,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"31","ES","ESCT","ESB",5664579,NA,NA,NA,NA,0,0,7675217,0.0481727574750831,0.0681118791602663,NA,NA,1204,21,0,0,0,0,0,0,0.0481727574750831,0.0681118791602663,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"32","ES","ESCT","ESL",434930,NA,NA,NA,NA,0,0,7675217,0.0481727574750831,0.0681118791602663,NA,NA,1204,21,0,0,0,0,0,0,0.0481727574750831,0.0681118791602663,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,0,7675217,0.0481727574750831,0.0681118791602663,NA,NA,1204,21,0,0,0,0,0,0,0.0481727574750831,0.0681118791602663,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"34","ES","ESCT","ESGI",771044,NA,NA,NA,NA,0,0,7675217,0.0481727574750831,0.0681118791602663,NA,NA,1204,21,0,0,0,0,0,0,0.0481727574750831,0.0681118791602663,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,0,1067710,0.0183968462549277,0.0404545454545455,NA,NA,761,11,0,0,0,0,0,0,0.0183968462549277,0.0404545454545455,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,0,1067710,0.0183968462549277,0.0404545454545455,NA,NA,761,11,0,0,0,0,0,0,0.0183968462549277,0.0404545454545455,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"37","ES","ESGA","ESLU",329587,NA,NA,NA,NA,0,0,2699499,0.0251497005988024,0.0347222222222222,NA,NA,835,12,0,0,0,0,0,0,0.0251497005988024,0.0347222222222222,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"38","ES","ESGA","ESPO",942665,NA,NA,NA,NA,0,0,2699499,0.0251497005988024,0.0347222222222222,NA,NA,835,12,0,0,0,0,0,0,0.0251497005988024,0.0347222222222222,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"39","ES","ESGA","ESC",1119596,NA,NA,NA,NA,0,0,2699499,0.0251497005988024,0.0347222222222222,NA,NA,835,12,0,0,0,0,0,0,0.0251497005988024,0.0347222222222222,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"40","ES","ESGA","ESOR",307651,NA,NA,NA,NA,0,0,2699499,0.0251497005988024,0.0347222222222222,NA,NA,835,12,0,0,0,0,0,0,0.0251497005988024,0.0347222222222222,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"41","ES","ESIB","ESPM",1149460,0.021256038647343,0.0374166666666667,NA,NA,1035,20,1149460,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"42","ES","ESMC","ESMU",1493898,0.0223214285714286,0.0261836734693878,NA,NA,2240,35,1493898,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"43","ES","ESMD","ESM",6663394,0.0909090909090909,0.0932812419053005,NA,NA,21648,289,6663394,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"44","ES","ESML","ESML",86487,NA,NA,NA,NA,0,0,86487,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
"45","ES","ESNC","ESNA",654214,0.05625,0.0562962962962963,NA,NA,640,9,654214,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0815910942166712,NA,7366,76,0.0357443548511339,16414,0,0,0.0499456619228979,0
