"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0339943342776204,0.029652076318743,0.00583090379008746,0.00555555555555556,353,9,0,0,0,0,20,20,0.032171581769437,0.0280621526555396,0.00551825479329993,0.00525767053917188,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0339943342776204,0.029652076318743,0.00583090379008746,0.00555555555555556,353,9,0,0,0,0,20,20,0.032171581769437,0.0280621526555396,0.00551825479329993,0.00525767053917188,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0339943342776204,0.029652076318743,0.00583090379008746,0.00555555555555556,353,9,0,0,0,0,20,20,0.032171581769437,0.0280621526555396,0.00551825479329993,0.00525767053917188,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0339943342776204,0.029652076318743,0.00583090379008746,0.00555555555555556,353,9,0,0,0,0,20,20,0.032171581769437,0.0280621526555396,0.00551825479329993,0.00525767053917188,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0339943342776204,0.029652076318743,0.00583090379008746,0.00555555555555556,353,9,0,0,0,0,20,20,0.032171581769437,0.0280621526555396,0.00551825479329993,0.00525767053917188,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0339943342776204,0.029652076318743,0.00583090379008746,0.00555555555555556,353,9,0,0,0,0,20,20,0.032171581769437,0.0280621526555396,0.00551825479329993,0.00525767053917188,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"7","ES","ESAN","ESMA",1661785,0,0,0,0,20,1,8414240,0.0339943342776204,0.029652076318743,0.00583090379008746,0.00555555555555556,353,9,0,0,0,0,20,20,0.032171581769437,0.0280621526555396,0.00551825479329993,0.00525767053917188,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0339943342776204,0.029652076318743,0.00583090379008746,0.00555555555555556,353,9,0,0,0,0,20,20,0.032171581769437,0.0280621526555396,0.00551825479329993,0.00525767053917188,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"12","ES","ESAS","ESO",1022800,0.0666666666666667,0.05,0,0,75,2,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"13","ES","ESCB","ESS",581078,0.062962962962963,0.131111111111111,0,0,270,3,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,0,2399548,0.0318181818181818,0.0304761904761905,0,0,220,3,0,0,0,0,0,0,0.0318181818181818,0.0304761904761905,0,0,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"16","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,0,2399548,0.0318181818181818,0.0304761904761905,0,0,220,3,0,0,0,0,0,0,0.0318181818181818,0.0304761904761905,0,0,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,0,2399548,0.0318181818181818,0.0304761904761905,0,0,220,3,0,0,0,0,0,0,0.0318181818181818,0.0304761904761905,0,0,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,0,2399548,0.0318181818181818,0.0304761904761905,0,0,220,3,0,0,0,0,0,0,0.0318181818181818,0.0304761904761905,0,0,47026208,0.08,0,200,2,0.035398818521663,2448,0.00199814762541266,2448,0.0387674878176099,0.00184723013104615
