"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"4","BR","BRAP",766679,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"5","BR","BRBA",15203934,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"7","BR","BRDF",2914830,0.00403225806451613,0.00117647058823529,0.00409836065573771,0.00125,248,17,0.00403225806451613,0.00117647058823529,0.00409836065573771,0.00125,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"8","BR","BRES",3929911,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"9","BR","BRFN",3061,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"10","BR","BRGO",6610681,0,0,0,0,36,2,0,0,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"12","BR","BRMG",20869101,0,0,0,0,150,2,0,0,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"13","BR","BRMS",2651235,0.1,0.1,0,0,10,1,0.1,0.1,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"16","BR","BRPB",3972202,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"17","BR","BRPE",9345173,0,0,0,0,34,2,0,0,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"19","BR","BRPR",11163018,0.0252808988764045,0.0646428571428571,0.00280898876404494,0.00357142857142857,356,8,0.0252808988764045,0.0646428571428571,0.00280898876404494,0.00357142857142857,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"20","BR","BRRJ",16550024,0.176470588235294,0.176470588235294,0,0,17,1,0.176470588235294,0.176470588235294,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"23","BR","BRRR",505665,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"24","BR","BRRS",11247972,0,0,0,0,54,4,0,0,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"25","BR","BRSC",6819190,0,0,0,0,180,2,0,0,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"27","BR","BRSP",44396484,0.0117143919672741,0.0226451273883976,0.00417766051011434,0.00710142602495544,5378,118,0.0117143919672741,0.0226451273883976,0.00417766051011434,0.00710142602495544,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
"28","BR","BRTO",1515126,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0301714370902507,0.0370838318784771,6463,0.00172573138791627,0.00270646457750246,6463,0.0280172630415014,0.034234867048337,0.00157823715297903,0.00247514936527499
