"","countrycode","regioncode","population_region","estprop_regs","meanprop_regs","sumreach_regs","meanprop_regs_agg","estprop_regs_agg","population_country","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"1","US","USAK",731545,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"2","US","USAL",4903185,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"3","US","USAR",3017825,NA,NA,10,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"4","US","USAZ",7278717,NA,NA,31,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"5","US","USCA",39512223,0.0128784077604951,0.0118411008977047,5979,0.0118411008977047,0.0128784077604951,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"6","US","USCO",5758736,NA,NA,30,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"7","US","USCT",3565287,0.01,0.01,100,0.01,0.01,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"8","US","USDC",705749,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"9","US","USDE",973764,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"10","US","USFL",21477737,0.00975609756097561,0.028125,615,0.028125,0.00975609756097561,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"11","US","USGA",10617423,0.015625,0.0125,320,0.0125,0.015625,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"12","US","USHI",1415872,NA,NA,10,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"13","US","USIA",3155070,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"14","US","USID",1787065,0,0,20,0,0,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"15","US","USIL",12671821,0.0551020408163265,0.0479166666666667,490,0.0479166666666667,0.0551020408163265,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"16","US","USIN",6732219,0.0131578947368421,0.005,228,0.005,0.0131578947368421,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"17","US","USKS",2913314,0,0,225,0,0,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"18","US","USKY",4467673,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"19","US","USLA",4648794,0.025,0.055,120,0.055,0.025,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"20","US","USMA",6949503,0.0536649214659686,0.0714336515307877,3056,0.0714336515307877,0.0536649214659686,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"21","US","USMD",6045680,0.0153846153846154,0.0444444444444444,390,0.0444444444444444,0.0153846153846154,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"22","US","USME",1344212,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"23","US","USMI",9986857,0.01,0.0111111111111111,200,0.0111111111111111,0.01,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"24","US","USMN",5639632,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"25","US","USMO",6137428,NA,NA,4,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"26","US","USMS",2976149,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"27","US","USMT",1068778,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"28","US","USNC",10488084,0.00769230769230769,0.0666666666666667,260,0.0666666666666667,0.00769230769230769,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"29","US","USND",762062,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"30","US","USNE",1934408,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"31","US","USNH",1359711,0,0,100,0,0,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"32","US","USNJ",8882190,0.0134615384615385,0.0357142857142857,520,0.0357142857142857,0.0134615384615385,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"33","US","USNM",2096829,0,0,25,0,0,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"34","US","USNV",3080156,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"35","US","USNY",19453561,0.0654545454545455,0.075,550,0.075,0.0654545454545455,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"36","US","USOH",11689100,NA,NA,20,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"37","US","USOK",3956971,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"38","US","USOR",4217737,0.0591715976331361,0.0266666666666667,169,0.0266666666666667,0.0591715976331361,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"39","US","USPA",12801989,0.0216867469879518,0.0419523809523809,415,0.0419523809523809,0.0216867469879518,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"40","US","USRI",1059361,0.005,0.01,200,0.01,0.005,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"41","US","USSC",5148714,0,0,300,0,0,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"42","US","USSD",884659,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"43","US","USTN",6833174,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"44","US","USTX",28995881,NA,NA,227,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"45","US","USUT",3205958,0.0120481927710843,0.03,166,0.03,0.0120481927710843,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"46","US","USVA",8535519,0.0432569974554707,0.042962962962963,393,0.042962962962963,0.0432569974554707,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"47","US","USVT",623989,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"48","US","USWA",7614893,0.0325581395348837,0.0275,430,0.0275,0.0325581395348837,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"49","US","USWI",5822434,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"50","US","USWV",1792147,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
"51","US","USWY",578759,NA,NA,0,NA,NA,328300544,0.0569550930996714,0.0847541931752458,913,0.0153842440092335,0.0207761169801662,15603,0.0243128076780415,0.017682269270772
