"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","US","USAK",731545,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"2","US","USAL",4903185,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"3","US","USAR",3017825,NA,NA,10,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"4","US","USAZ",7278717,NA,NA,25,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"5","US","USCA",39512223,0.0437062937062937,0.0298349056603774,572,0.0437062937062937,0.0298349056603774,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"6","US","USCO",5758736,NA,NA,30,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"7","US","USCT",3565287,0.01,0.01,100,0.01,0.01,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"8","US","USDC",705749,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"9","US","USDE",973764,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"10","US","USFL",21477737,0.0111111111111111,0.035,270,0.0111111111111111,0.035,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"11","US","USGA",10617423,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"12","US","USHI",1415872,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"13","US","USIA",3155070,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"14","US","USID",1787065,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"15","US","USIL",12671821,NA,NA,100,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"16","US","USIN",6732219,NA,NA,28,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"17","US","USKS",2913314,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"18","US","USKY",4467673,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"19","US","USLA",4648794,0.01,0.01,100,0.01,0.01,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"20","US","USMA",6949503,0.00792079207920792,0.00762820512820513,1010,0.00792079207920792,0.00762820512820513,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"21","US","USMD",6045680,0.0217391304347826,0.0555555555555556,230,0.0217391304347826,0.0555555555555556,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"22","US","USME",1344212,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
"23","US","USMI",9986857,0.016,0.0222222222222222,125,0.016,0.0222222222222222,328300544,0.00454545454545455,0.0166666666666667,220,0.0114173945010634,0.0115699688678956,4182,0.0110739536127777,0.0118246879764212
