"","countrycode","regioncode","population_region","estprop_regs","meanprop_regs","sumreach_regs","meanprop_regs_agg","estprop_regs_agg","population_country","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"1","US","USAK",731545,NA,NA,0,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"2","US","USAL",4903185,NA,NA,0,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"3","US","USAR",3017825,NA,NA,10,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"4","US","USAZ",7278717,NA,NA,31,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"5","US","USCA",39512223,0.0181347150259067,0.0157476854564631,2316,0.0157476854564631,0.0181347150259067,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"6","US","USCO",5758736,NA,NA,30,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"7","US","USCT",3565287,0.01,0.01,100,0.01,0.01,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"8","US","USDC",705749,NA,NA,0,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"9","US","USDE",973764,NA,NA,0,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"10","US","USFL",21477737,0.0103448275862069,0.028,290,0.028,0.0103448275862069,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"11","US","USGA",10617423,NA,NA,20,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"12","US","USHI",1415872,NA,NA,10,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"13","US","USIA",3155070,NA,NA,0,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"14","US","USID",1787065,0,0,20,0,0,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"15","US","USIL",12671821,0.065,0.065,200,0.065,0.065,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"16","US","USIN",6732219,NA,NA,28,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"17","US","USKS",2913314,0,0,100,0,0,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"18","US","USKY",4467673,NA,NA,0,NA,NA,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"19","US","USLA",4648794,0.025,0.055,120,0.055,0.025,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
"20","US","USMA",6949503,0.0159337157425112,0.01975,1569,0.01975,0.0159337157425112,328300544,0.00452488687782805,0.0125,221,0.0129462133028392,0.0169837519418715,7678,0.0168583045207861,0.0127105995365489
