"","countrycode","regioncode","population_region","estprop_regs","meanprop_regs","sumreach_regs","meanprop_regs_agg","estprop_regs_agg","population_country","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"1","US","USAK",731545,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"2","US","USAL",4903185,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"3","US","USAR",3017825,NA,NA,10,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"4","US","USAZ",7278717,NA,NA,25,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"5","US","USCA",39512223,0.0598086124401914,0.0477358490566038,418,0.0477358490566038,0.0598086124401914,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"6","US","USCO",5758736,NA,NA,30,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"7","US","USCT",3565287,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"8","US","USDC",705749,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"9","US","USDE",973764,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"10","US","USFL",21477737,0.0111111111111111,0.035,270,0.035,0.0111111111111111,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"11","US","USGA",10617423,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"12","US","USHI",1415872,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"13","US","USIA",3155070,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"14","US","USID",1787065,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"15","US","USIL",12671821,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"16","US","USIN",6732219,NA,NA,21,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"17","US","USKS",2913314,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"18","US","USKY",4467673,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"19","US","USLA",4648794,0.01,0.01,100,0.01,0.01,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"20","US","USMA",6949503,0.00883977900552486,0.00901515151515152,905,0.00901515151515152,0.00883977900552486,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"21","US","USMD",6045680,0.0217391304347826,0.0555555555555556,230,0.0555555555555556,0.0217391304347826,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"22","US","USME",1344212,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
"23","US","USMI",9986857,NA,NA,45,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0106376534801543,0.0113739288076334,3155,0.0117189369051111,0.0102405323644109
