"","countrycode","regioncode","population_region","estprop_regs","meanprop_regs","sumreach_regs","meanprop_regs_agg","estprop_regs_agg","population_country","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"1","US","USAK",731545,NA,NA,1,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"2","US","USAL",4903185,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"3","US","USAR",3017825,NA,NA,10,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"4","US","USAZ",7278717,NA,NA,51,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"5","US","USCA",39512223,0.0121355397951143,0.0106569908079342,6345,0.0106569908079342,0.0121355397951143,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"6","US","USCO",5758736,NA,NA,30,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"7","US","USCT",3565287,NA,NA,100,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"8","US","USDC",705749,NA,NA,7,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"9","US","USDE",973764,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"10","US","USFL",21477737,NA,NA,645,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"11","US","USGA",10617423,NA,NA,320,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"12","US","USHI",1415872,NA,NA,10,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"13","US","USIA",3155070,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"14","US","USID",1787065,NA,NA,20,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"15","US","USIL",12671821,NA,NA,490,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"16","US","USIN",6732219,NA,NA,228,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"17","US","USKS",2913314,NA,NA,225,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"18","US","USKY",4467673,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"19","US","USLA",4648794,NA,NA,120,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"20","US","USMA",6949503,0.0536649214659686,0.0714336515307877,3056,0.0714336515307877,0.0536649214659686,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"21","US","USMD",6045680,NA,NA,390,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"22","US","USME",1344212,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"23","US","USMI",9986857,NA,NA,200,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"24","US","USMN",5639632,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"25","US","USMO",6137428,NA,NA,4,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"26","US","USMS",2976149,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"27","US","USMT",1068778,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"28","US","USNC",10488084,NA,NA,260,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
"29","US","USND",762062,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.00261267764555529,0.00282699313141013,16077,0.00666819058878366,0.00553225156000426
