"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","US","USAK",731545,NA,NA,1,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"2","US","USAL",4903185,NA,NA,4,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"3","US","USAR",3017825,NA,NA,10,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"4","US","USAZ",7278717,NA,NA,51,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"5","US","USCA",39512223,0.0099009900990099,0.0214285714285714,404,0.0099009900990099,0.0214285714285714,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"6","US","USCO",5758736,NA,NA,55,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"7","US","USCT",3565287,0.00909090909090909,0.005,110,0.00909090909090909,0.005,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"8","US","USDC",705749,0,0,7,0,0,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"9","US","USDE",973764,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"10","US","USFL",21477737,0.0077720207253886,0.0141666666666667,386,0.0077720207253886,0.0141666666666667,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"11","US","USGA",10617423,0.025,0.025,200,0.025,0.025,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"12","US","USHI",1415872,NA,NA,10,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"13","US","USIA",3155070,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"14","US","USID",1787065,0,0,20,0,0,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"15","US","USIL",12671821,0.0805369127516778,0.0908333333333333,149,0.0805369127516778,0.0908333333333333,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"16","US","USIN",6732219,0.0178571428571429,0.0216666666666667,224,0.0178571428571429,0.0216666666666667,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"17","US","USKS",2913314,0,0,125,0,0,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"18","US","USKY",4467673,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"19","US","USLA",4648794,0.025,0.055,120,0.025,0.055,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"20","US","USMA",6949503,0.138297872340426,0.0821052631578947,94,0.138297872340426,0.0821052631578947,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"21","US","USMD",6045680,0,0,100,0,0,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"22","US","USME",1344212,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"23","US","USMI",9986857,0.00568181818181818,0.0133333333333333,176,0.00568181818181818,0.0133333333333333,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"24","US","USMN",5639632,NA,NA,20,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"25","US","USMO",6137428,NA,NA,21,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"26","US","USMS",2976149,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"27","US","USMT",1068778,0.03,0.03,200,0.03,0.03,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"28","US","USNC",10488084,0.0181818181818182,0.1,110,0.0181818181818182,0.1,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"29","US","USND",762062,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"30","US","USNE",1934408,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"31","US","USNH",1359711,0,0,100,0,0,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"32","US","USNJ",8882190,0.0125,0.0666666666666667,160,0.0125,0.0666666666666667,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"33","US","USNM",2096829,0,0,25,0,0,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"34","US","USNV",3080156,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"35","US","USNY",19453561,0.0523809523809524,0.0688888888888889,210,0.0523809523809524,0.0688888888888889,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"36","US","USOH",11689100,NA,NA,20,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"37","US","USOK",3956971,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"38","US","USOR",4217737,0,0,50,0,0,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"39","US","USPA",12801989,0.00641025641025641,0.00333333333333333,156,0.00641025641025641,0.00333333333333333,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"40","US","USRI",1059361,0.02,0.02,50,0.02,0.02,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"41","US","USSC",5148714,0,0,100,0,0,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
"42","US","USSD",884659,NA,NA,0,NA,NA,328300544,0.0568306010928962,0.0741599190283401,915,0.0159785460710003,0.0225324710124278,4017,0.0235575465464737,0.0321105559545526
