"","countrycode","regioncode","population_region","estprop_regs","meanprop_regs","sumreach_regs","meanprop_regs_agg","estprop_regs_agg","population_country","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"1","US","USAK",731545,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"2","US","USAL",4903185,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"3","US","USAR",3017825,NA,NA,10,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"4","US","USAZ",7278717,NA,NA,31,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"5","US","USCA",39512223,0.025293586269196,0.0179119496855346,1107,0.0179119496855346,0.025293586269196,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"6","US","USCO",5758736,NA,NA,30,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"7","US","USCT",3565287,0.01,0.01,100,0.01,0.01,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"8","US","USDC",705749,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"9","US","USDE",973764,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"10","US","USFL",21477737,0.0111111111111111,0.035,270,0.035,0.0111111111111111,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"11","US","USGA",10617423,NA,NA,20,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"12","US","USHI",1415872,NA,NA,10,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"13","US","USIA",3155070,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"14","US","USID",1787065,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"15","US","USIL",12671821,NA,NA,100,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"16","US","USIN",6732219,NA,NA,28,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"17","US","USKS",2913314,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"18","US","USKY",4467673,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"19","US","USLA",4648794,0.01,0.01,100,0.01,0.01,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"20","US","USMA",6949503,0.00792079207920792,0.00762820512820513,1010,0.00762820512820513,0.00792079207920792,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"21","US","USMD",6045680,0.0217391304347826,0.0555555555555556,230,0.0555555555555556,0.0217391304347826,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"22","US","USME",1344212,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"23","US","USMI",9986857,0.016,0.0222222222222222,125,0.0222222222222222,0.016,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"24","US","USMN",5639632,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"25","US","USMO",6137428,NA,NA,4,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"26","US","USMS",2976149,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"27","US","USMT",1068778,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"28","US","USNC",10488084,0,0,150,0,0,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"29","US","USND",762062,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"30","US","USNE",1934408,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"31","US","USNH",1359711,0,0,100,0,0,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"32","US","USNJ",8882190,0.00967741935483871,0.0075,310,0.0075,0.00967741935483871,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"33","US","USNM",2096829,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"34","US","USNV",3080156,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"35","US","USNY",19453561,0.0285714285714286,0.05625,210,0.05625,0.0285714285714286,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"36","US","USOH",11689100,NA,NA,20,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"37","US","USOK",3956971,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"38","US","USOR",4217737,0.131578947368421,0.0666666666666667,76,0.0666666666666667,0.131578947368421,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"39","US","USPA",12801989,NA,NA,30,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"40","US","USRI",1059361,0,0,150,0,0,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"41","US","USSC",5148714,0,0,200,0,0,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"42","US","USSD",884659,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"43","US","USTN",6833174,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"44","US","USTX",28995881,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"45","US","USUT",3205958,0.0123456790123457,0.045,162,0.045,0.0123456790123457,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"46","US","USVA",8535519,0.0789473684210526,0.08,190,0.08,0.0789473684210526,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"47","US","USVT",623989,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"48","US","USWA",7614893,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"49","US","USWI",5822434,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"50","US","USWV",1792147,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
"51","US","USWY",578759,NA,NA,0,NA,NA,328300544,0.00454545454545455,0.0166666666666667,220,0.0108943646832483,0.0134681086131433,4773,0.0136090424749048,0.0106146209960233
