"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","US","USAK",731545,NA,NA,0,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"2","US","USAL",4903185,NA,NA,0,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"3","US","USAR",3017825,NA,NA,10,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"4","US","USAZ",7278717,NA,NA,31,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"5","US","USCA",39512223,0.0147585916086865,0.0127551716299159,4743,0.0147585916086865,0.0127551716299159,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"6","US","USCO",5758736,NA,NA,30,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"7","US","USCT",3565287,0.01,0.01,100,0.01,0.01,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"8","US","USDC",705749,NA,NA,0,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"9","US","USDE",973764,NA,NA,0,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"10","US","USFL",21477737,0.00677966101694915,0.0207142857142857,590,0.00677966101694915,0.0207142857142857,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"11","US","USGA",10617423,0.0227272727272727,0.0166666666666667,220,0.0227272727272727,0.0166666666666667,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"12","US","USHI",1415872,NA,NA,10,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"13","US","USIA",3155070,NA,NA,0,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"14","US","USID",1787065,0,0,20,0,0,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"15","US","USIL",12671821,0.0586206896551724,0.0526666666666667,290,0.0586206896551724,0.0526666666666667,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"16","US","USIN",6732219,NA,NA,28,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"17","US","USKS",2913314,0,0,200,0,0,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"18","US","USKY",4467673,NA,NA,0,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"19","US","USLA",4648794,0.025,0.055,120,0.025,0.055,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"20","US","USMA",6949503,0.038961038961039,0.0546985636359807,2618,0.038961038961039,0.0546985636359807,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"21","US","USMD",6045680,0.0176470588235294,0.0533333333333333,340,0.0176470588235294,0.0533333333333333,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"22","US","USME",1344212,NA,NA,0,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"23","US","USMI",9986857,0.01,0.0111111111111111,200,0.01,0.0111111111111111,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"24","US","USMN",5639632,NA,NA,0,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"25","US","USMO",6137428,NA,NA,4,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"26","US","USMS",2976149,NA,NA,0,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"27","US","USMT",1068778,NA,NA,0,NA,NA,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
"28","US","USNC",10488084,0.0125,0.1,160,0.0125,0.1,328300544,0.0315186246418338,0.0403157894736842,698,0.0154649227940003,0.0216613165460768,12750,0.0162981681754539,0.0226295513842289
