"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","CL","CLAI",103158,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"2","CL","CLAN",607534,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"3","CL","CLAP",226068,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"4","CL","CLAR",957224,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"5","CL","CLAT",286168,0,0,0,0,25,1,0,0,0,0,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"6","CL","CLBI",1556805,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"7","CL","CLCO",757586,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"8","CL","CLLI",914555,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"9","CL","CLLL",828708,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"10","CL","CLLR",384837,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"11","CL","CLMA",166533,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"12","CL","CLML",1044950,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"13","CL","CLNB",480609,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"14","CL","CLRM",7112808,0.0441176470588235,0.0714285714285714,0.00714285714285714,0.00714285714285714,340,3,0.0441176470588235,0.0714285714285714,0.00714285714285714,0.00714285714285714,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"15","CL","CLTA",330558,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
"16","CL","CLVS",1815902,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.0424113219101098,365,0.00686659497592254,365,0.0424113219101098,0.00686659497592254
